id|siCardNumber|twentyFourHour|weekDay|fourWeekCounter|twelveHourTimer|subSecond|origFromNode|radioMessageId|sentToMeos|createdDate
1771|1489|1|1|0|36000|0|2|1771|1|2016-04-06 00:54:56.884024
1772|1490|1|1|0|36000|0|2|1772|1|2016-04-06 00:55:02.023032
1773|1491|1|1|0|36000|0|2|1773|1|2016-04-06 00:55:07.167536
1774|1492|1|1|0|36000|0|2|1774|1|2016-04-06 00:55:12.200129
1775|1493|1|1|0|36000|0|2|1775|1|2016-04-06 00:55:17.244802
1776|1494|1|1|0|36000|0|2|1776|1|2016-04-06 00:55:22.388050
1777|1495|1|1|0|36000|0|2|1777|1|2016-04-06 00:55:27.544786
1778|1496|1|1|0|36000|0|2|1778|1|2016-04-06 00:55:32.590069
1779|1497|1|1|0|36000|0|2|1779|1|2016-04-06 00:55:37.741256
1780|1498|1|1|0|36000|0|2|1780|1|2016-04-06 00:55:42.787087
1781|1499|1|1|0|36000|0|2|1781|1|2016-04-06 00:55:47.935180
1782|1500|1|1|0|36000|0|2|1782|1|2016-04-06 00:55:52.975546
1783|1501|1|1|0|36000|0|2|1783|1|2016-04-06 00:55:58.119969
1784|1502|1|1|0|36000|0|2|1784|1|2016-04-06 00:56:03.291411
1785|1503|1|1|0|36000|0|2|1785|1|2016-04-06 00:56:08.331900
1786|1504|1|1|0|36000|0|2|1786|1|2016-04-06 00:56:13.487556
1787|1505|1|1|0|36000|0|2|1787|1|2016-04-06 00:56:18.529106
1788|1506|1|1|0|36000|0|2|1788|1|2016-04-06 00:56:23.683022
1789|1507|1|1|0|36000|0|2|1789|1|2016-04-06 00:56:28.731847
1790|1508|1|1|0|36000|0|2|1790|1|2016-04-06 00:56:33.873980
1791|1509|1|1|0|36000|0|2|1791|1|2016-04-06 00:56:39.026275
1792|1510|1|1|0|36000|0|2|1792|1|2016-04-06 00:56:44.110489
1793|1511|1|1|0|36000|0|2|1793|1|2016-04-06 00:56:49.158818
1794|1512|1|1|0|36000|0|2|1794|1|2016-04-06 00:56:54.243061
1795|1513|1|1|0|36000|0|2|1795|1|2016-04-06 00:56:59.382107
1796|1514|1|1|0|36000|0|2|1796|1|2016-04-06 00:57:04.436102
1797|1515|1|1|0|36000|0|2|1797|1|2016-04-06 00:57:09.485845
1798|1516|1|1|0|36000|0|2|1798|1|2016-04-06 00:57:14.524850
1799|1517|1|1|0|36000|0|2|1799|1|2016-04-06 00:57:19.689837
1800|1518|1|1|0|36000|0|2|1800|1|2016-04-06 00:57:24.862239
1801|1519|1|1|0|36000|0|2|1801|1|2016-04-06 00:57:29.896932
1802|1520|1|1|0|36000|0|2|1802|1|2016-04-06 00:57:35.060578
1803|1521|1|1|0|36000|0|2|1803|1|2016-04-06 00:57:40.215068
1804|1522|1|1|0|36000|0|2|1804|1|2016-04-06 00:57:45.364652
1805|1523|1|1|0|36000|0|2|1805|1|2016-04-06 00:57:50.403008
1806|1524|1|1|0|36000|0|2|1806|1|2016-04-06 00:57:55.562097
1807|1525|1|1|0|36000|0|2|1807|1|2016-04-06 00:58:00.629831
1808|1526|1|1|0|36000|0|2|1808|1|2016-04-06 00:58:05.790242
1809|1527|1|1|0|36000|0|2|1809|1|2016-04-06 00:58:10.826847
1810|1528|1|1|0|36000|0|2|1810|1|2016-04-06 00:58:15.906026
1811|1529|1|1|0|36000|0|2|1811|1|2016-04-06 00:58:21.100221
1812|1530|1|1|0|36000|0|2|1812|1|2016-04-06 00:58:26.084347
1813|1531|1|1|0|36000|0|2|1813|1|2016-04-06 00:58:31.296565
1814|1532|1|1|0|36000|0|2|1814|1|2016-04-06 00:58:36.233610
1815|1533|1|1|0|36000|0|2|1815|1|2016-04-06 00:58:41.395036
1816|1534|1|1|0|36000|0|2|1816|1|2016-04-06 00:58:46.563680
1817|1535|1|1|0|36000|0|2|1817|1|2016-04-06 00:58:51.609215
1818|1536|1|1|0|36000|0|2|1818|1|2016-04-06 00:58:56.763584
1819|1537|1|1|0|36000|0|2|1819|1|2016-04-06 00:59:01.800469
1820|1538|1|1|0|36000|0|2|1820|1|2016-04-06 00:59:06.831178
1821|1539|1|1|0|36000|0|2|1821|1|2016-04-06 00:59:11.882949
1822|1540|1|1|0|36000|0|2|1822|1|2016-04-06 00:59:17.038124
1823|1541|1|1|0|36000|0|2|1823|1|2016-04-06 00:59:22.179283
1824|1542|1|1|0|36000|0|2|1824|1|2016-04-06 00:59:27.330886
1825|1543|1|1|0|36000|0|2|1825|1|2016-04-06 00:59:32.405694
1826|1544|1|1|0|36000|0|2|1826|1|2016-04-06 00:59:37.458342
1827|1545|1|1|0|36000|0|2|1827|1|2016-04-06 00:59:42.505219
1828|1546|1|1|0|36000|0|2|1828|1|2016-04-06 00:59:47.668952
1829|1547|1|1|0|36000|0|2|1829|1|2016-04-06 00:59:52.722211
1830|1548|1|1|0|36000|0|2|1830|1|2016-04-06 00:59:57.891564
1831|1549|1|1|0|36000|0|2|1831|1|2016-04-06 01:00:02.927277
1832|1550|1|1|0|36000|0|2|1832|1|2016-04-06 01:00:08.086344
1833|1551|1|1|0|36000|0|2|1833|1|2016-04-06 01:00:13.152714
1834|1552|1|1|0|36000|0|2|1834|1|2016-04-06 01:00:18.206114
1835|1553|1|1|0|36000|0|2|1835|1|2016-04-06 01:00:23.366868
1836|1554|1|1|0|36000|0|2|1836|1|2016-04-06 01:00:28.431134
1837|1555|1|1|0|36000|0|2|1837|1|2016-04-06 01:00:33.492507
1838|1556|1|1|0|36000|0|2|1838|1|2016-04-06 01:00:38.644020
1839|1557|1|1|0|36000|0|2|1839|1|2016-04-06 01:00:43.804178
1840|1558|1|1|0|36000|0|2|1840|1|2016-04-06 01:00:48.970155
1841|1559|1|1|0|36000|0|2|1841|1|2016-04-06 01:00:54.026877
1842|1560|1|1|0|36000|0|2|1842|1|2016-04-06 01:00:59.186458
1843|1561|1|1|0|36000|0|2|1843|1|2016-04-06 01:01:04.336892
1844|1562|1|1|0|36000|0|2|1844|1|2016-04-06 01:01:09.394667
1845|1563|1|1|0|36000|0|2|1845|1|2016-04-06 01:01:14.447896
1846|1564|1|1|0|36000|0|2|1846|1|2016-04-06 01:01:19.604672
1847|1565|1|1|0|36000|0|2|1847|1|2016-04-06 01:01:24.665463
1848|1566|1|1|0|36000|0|2|1848|1|2016-04-06 01:01:29.825077
1849|1567|1|1|0|36000|0|2|1849|1|2016-04-06 01:01:34.877814
1850|1568|1|1|0|36000|0|2|1850|1|2016-04-06 01:01:40.037440
1851|1569|1|1|0|36000|0|2|1851|1|2016-04-06 01:01:45.088413
1852|1570|1|1|0|36000|0|2|1852|1|2016-04-06 01:01:50.241014
1853|1571|1|1|0|36000|0|2|1853|1|2016-04-06 01:01:55.296629
1854|1572|1|1|0|36000|0|2|1854|1|2016-04-06 01:02:00.346291
1855|1573|1|1|0|36000|0|2|1855|1|2016-04-06 01:02:05.513864
1856|1574|1|1|0|36000|0|2|1856|1|2016-04-06 01:02:10.676964
1857|1575|1|1|0|36000|0|2|1857|1|2016-04-06 01:02:15.738874
1858|1576|1|1|0|36000|0|2|1858|1|2016-04-06 01:02:20.805817
1859|1577|1|1|0|36000|0|2|1859|1|2016-04-06 01:02:25.970760
1860|1578|1|1|0|36000|0|2|1860|1|2016-04-06 01:02:31.150704
1861|1579|1|1|0|36000|0|2|1861|1|2016-04-06 01:02:36.207366
1862|1580|1|1|0|36000|0|2|1862|1|2016-04-06 01:02:41.271704
1863|1581|1|1|0|36000|0|2|1863|1|2016-04-06 01:02:46.447383
1864|1582|1|1|0|36000|0|2|1864|1|2016-04-06 01:02:51.611500
1865|1583|1|1|0|36000|0|2|1865|1|2016-04-06 01:02:56.701421
1866|1584|1|1|0|36000|0|2|1866|1|2016-04-06 01:03:01.657374
1867|1585|1|1|0|36000|0|2|1867|1|2016-04-06 01:03:06.724682
1868|1586|1|1|0|36000|0|2|1868|1|2016-04-06 01:03:11.882816
1869|1587|1|1|0|36000|0|2|1869|1|2016-04-06 01:03:16.936106
1870|1588|1|1|0|36000|0|2|1870|1|2016-04-06 01:03:22.114030
1871|1589|1|1|0|36000|0|2|1871|1|2016-04-06 01:03:27.175193
1872|1590|1|1|0|36000|0|2|1872|1|2016-04-06 01:03:32.244604
1873|1591|1|1|0|36000|0|2|1873|1|2016-04-06 01:03:37.435053
1874|1592|1|1|0|36000|0|2|1874|1|2016-04-06 01:03:42.388190
1875|1593|1|1|0|36000|0|2|1875|1|2016-04-06 01:03:47.567644
1876|1594|1|1|0|36000|0|2|1876|1|2016-04-06 01:03:52.637604
1877|1595|1|1|0|36000|0|2|1877|1|2016-04-06 01:03:57.700951
1878|1596|1|1|0|36000|0|2|1878|1|2016-04-06 01:04:02.886481
1879|1597|1|1|0|36000|0|2|1879|1|2016-04-06 01:04:07.948840
1880|1598|1|1|0|36000|0|2|1880|1|2016-04-06 01:04:13.136833
1881|1599|1|1|0|36000|0|2|1881|1|2016-04-06 01:04:18.194261
1882|1600|1|1|0|36000|0|2|1882|1|2016-04-06 01:04:23.366471
1883|1601|1|1|0|36000|0|2|1883|1|2016-04-06 01:04:28.535715
1884|1602|1|1|0|36000|0|2|1884|1|2016-04-06 01:04:33.595863
1885|1603|1|1|0|36000|0|2|1885|1|2016-04-06 01:04:38.819691
1886|1604|1|1|0|36000|0|2|1886|1|2016-04-06 01:04:43.775255
1887|1605|1|1|0|36000|0|2|1887|1|2016-04-06 01:04:48.946594
1888|1606|1|1|0|36000|0|2|1888|1|2016-04-06 01:04:54.003030
1889|1607|1|1|0|36000|0|2|1889|1|2016-04-06 01:04:59.082706
1890|1608|1|1|0|36000|0|2|1890|1|2016-04-06 01:05:04.163301
1891|1609|1|1|0|36000|0|2|1891|1|2016-04-06 01:05:09.234562
1892|1610|1|1|0|36000|0|2|1892|1|2016-04-06 01:05:14.402634
1893|1611|1|1|0|36000|0|2|1893|1|2016-04-06 01:05:19.466737
1894|1612|1|1|0|36000|0|2|1894|1|2016-04-06 01:05:24.545405
1895|1613|1|1|0|36000|0|2|1895|1|2016-04-06 01:05:29.718513
1896|1614|1|1|0|36000|0|2|1896|1|2016-04-06 01:05:34.787520
1897|1615|1|1|0|36000|0|2|1897|1|2016-04-06 01:05:39.888444
1898|1616|1|1|0|36000|0|2|1898|1|2016-04-06 01:05:44.960331
1899|1617|1|1|0|36000|0|2|1899|1|2016-04-06 01:05:50.133021
1900|1618|1|1|0|36000|0|2|1900|1|2016-04-06 01:05:55.185218
1901|1619|1|1|0|36000|0|2|1901|1|2016-04-06 01:06:00.244451
1902|1620|1|1|0|36000|0|2|1902|1|2016-04-06 01:06:05.421095
1903|1621|1|1|0|36000|0|2|1903|1|2016-04-06 01:06:10.601083
1904|1622|1|1|0|36000|0|2|1904|1|2016-04-06 01:06:15.667415
1905|1623|1|1|0|36000|0|2|1905|1|2016-04-06 01:06:20.825103
1906|1624|1|1|0|36000|0|2|1906|1|2016-04-06 01:06:25.899711
1907|1625|1|1|0|36000|0|2|1907|1|2016-04-06 01:06:31.073694
1908|1626|1|1|0|36000|0|2|1908|1|2016-04-06 01:06:36.240107
1909|1627|1|1|0|36000|0|2|1909|1|2016-04-06 01:06:41.306983
1910|1628|1|1|0|36000|0|2|1910|1|2016-04-06 01:06:46.363968
1911|1629|1|1|0|36000|0|2|1911|1|2016-04-06 01:06:51.541593
1912|1630|1|1|0|36000|0|2|1912|1|2016-04-06 01:06:56.526734
1913|1631|1|1|0|36000|0|2|1913|1|2016-04-06 01:07:01.587631
1914|1632|1|1|0|36000|0|2|1914|1|2016-04-06 01:07:06.660252
1915|1633|1|1|0|36000|0|2|1915|1|2016-04-06 01:07:11.847717
1916|1634|1|1|0|36000|0|2|1916|1|2016-04-06 01:07:17.019600
1917|1635|1|1|0|36000|0|2|1917|1|2016-04-06 01:07:22.081621
1918|1636|1|1|0|36000|0|2|1918|1|2016-04-06 01:07:27.140322
1919|1637|1|1|0|36000|0|2|1919|1|2016-04-06 01:07:32.202607
1920|1638|1|1|0|36000|0|2|1920|1|2016-04-06 01:07:37.379843
1921|1639|1|1|0|36000|0|2|1921|1|2016-04-06 01:07:42.446206
1922|1640|1|1|0|36000|0|2|1922|1|2016-04-06 01:07:47.618132
1923|1641|1|1|0|36000|0|2|1923|1|2016-04-06 01:07:52.676261
1924|1642|1|1|0|36000|0|2|1924|1|2016-04-06 01:07:57.847673
1925|1643|1|1|0|36000|0|2|1925|1|2016-04-06 01:08:02.917887
1926|1644|1|1|0|36000|0|2|1926|1|2016-04-06 01:08:07.981321
1927|1645|1|1|0|36000|0|2|1927|1|2016-04-06 01:08:13.167419
1928|1646|1|1|0|36000|0|2|1928|1|2016-04-06 01:08:18.231667
1929|1647|1|1|0|36000|0|2|1929|1|2016-04-06 01:08:23.407811
1930|1648|1|1|0|36000|0|2|1930|1|2016-04-06 01:08:28.356780
1931|1649|1|1|0|36000|0|2|1931|1|2016-04-06 01:08:33.543911
1932|1650|1|1|0|36000|0|2|1932|1|2016-04-06 01:08:38.623231
1933|1651|1|1|0|36000|0|2|1933|1|2016-04-06 01:08:43.690789
1934|1652|1|1|0|36000|0|2|1934|1|2016-04-06 01:08:48.761547
1935|1653|1|1|0|36000|0|2|1935|1|2016-04-06 01:08:53.944134
1936|1654|1|1|0|36000|0|2|1936|1|2016-04-06 01:08:59.010749
1937|1655|1|1|0|36000|0|2|1937|1|2016-04-06 01:09:04.080251
1938|1656|1|1|0|36000|0|2|1938|1|2016-04-06 01:09:09.258001
1939|1657|1|1|0|36000|0|2|1939|1|2016-04-06 01:09:14.324619
1940|1658|1|1|0|36000|0|2|1940|1|2016-04-06 01:09:19.512608
1941|1659|1|1|0|36000|0|2|1941|1|2016-04-06 01:09:24.582637
1942|1660|1|1|0|36000|0|2|1942|1|2016-04-06 01:09:29.669365
1943|1661|1|1|0|36000|0|2|1943|1|2016-04-06 01:09:34.748885
1944|1662|1|1|0|36000|0|2|1944|1|2016-04-06 01:09:39.930997
1945|1663|1|1|0|36000|0|2|1945|1|2016-04-06 01:09:45.005889
1946|1664|1|1|0|36000|0|2|1946|1|2016-04-06 01:09:50.183076
1947|1665|1|1|0|36000|0|2|1947|1|2016-04-06 01:09:55.254002
1948|1666|1|1|0|36000|0|2|1948|1|2016-04-06 01:10:00.419388
1949|1667|1|1|0|36000|0|2|1949|1|2016-04-06 01:10:05.585840
1950|1668|1|1|0|36000|0|2|1950|1|2016-04-06 01:10:10.548592
1951|1669|1|1|0|36000|0|2|1951|1|2016-04-06 01:10:15.734883
1952|1670|1|1|0|36000|0|2|1952|1|2016-04-06 01:10:20.702334
1953|1671|1|1|0|36000|0|2|1953|1|2016-04-06 01:10:25.782336
1954|1672|1|1|0|36000|0|2|1954|1|2016-04-06 01:10:30.848976
1955|1673|1|1|0|36000|0|2|1955|1|2016-04-06 01:10:36.013595
1956|1674|1|1|0|36000|0|2|1956|1|2016-04-06 01:10:41.079851
1957|1675|1|1|0|36000|0|2|1957|1|2016-04-06 01:10:46.160239
1958|1676|1|1|0|36000|0|2|1958|1|2016-04-06 01:10:51.339421
1959|1677|1|1|0|36000|0|2|1959|1|2016-04-06 01:10:56.418299
1960|1678|1|1|0|36000|0|2|1960|1|2016-04-06 01:11:01.502765
1961|1679|1|1|0|36000|0|2|1961|1|2016-04-06 01:11:06.572422
1962|1680|1|1|0|36000|0|2|1962|1|2016-04-06 01:11:11.762196
1963|1681|1|1|0|36000|0|2|1963|1|2016-04-06 01:11:16.823880
1964|1682|1|1|0|36000|0|2|1964|1|2016-04-06 01:11:21.999299
1965|1683|1|1|0|36000|0|2|1965|1|2016-04-06 01:11:27.065198
1966|1684|1|1|0|36000|0|2|1966|1|2016-04-06 01:11:32.121002
1967|1685|1|1|0|36000|0|2|1967|1|2016-04-06 01:11:37.297076
1968|1686|1|1|0|36000|0|2|1968|1|2016-04-06 01:11:42.471403
1969|1687|1|1|0|36000|0|2|1969|1|2016-04-06 01:11:47.434420
1970|1688|1|1|0|36000|0|2|1970|1|2016-04-06 01:11:52.613369
1971|1689|1|1|0|36000|0|2|1971|1|2016-04-06 01:11:57.793104
1972|1690|1|1|0|36000|0|2|1972|1|2016-04-06 01:12:02.853584
1973|1691|1|1|0|36000|0|2|1973|1|2016-04-06 01:12:07.923873
1974|1692|1|1|0|36000|0|2|1974|1|2016-04-06 01:12:12.980706
1975|1693|1|1|0|36000|0|2|1975|1|2016-04-06 01:12:18.167058
1976|1694|1|1|0|36000|0|2|1976|1|2016-04-06 01:12:23.337083
1977|1695|1|1|0|36000|0|2|1977|1|2016-04-06 01:12:28.295548
1978|1696|1|1|0|36000|0|2|1978|1|2016-04-06 01:12:33.491930
1979|1697|1|1|0|36000|0|2|1979|1|2016-04-06 01:12:38.565358
1980|1698|1|1|0|36000|0|2|1980|1|2016-04-06 01:12:43.663111
1981|1699|1|1|0|36000|0|2|1981|1|2016-04-06 01:12:48.756685
1982|1700|1|1|0|36000|0|2|1982|1|2016-04-06 01:12:53.946214
1983|1701|1|1|0|36000|0|2|1983|1|2016-04-06 01:12:59.030565
1984|1702|1|1|0|36000|0|2|1984|1|2016-04-06 01:13:04.108176
1985|1703|1|1|0|36000|0|2|1985|1|2016-04-06 01:13:09.208075
1986|1704|1|1|0|36000|0|2|1986|1|2016-04-06 01:13:14.383949
1987|1705|1|1|0|36000|0|2|1987|1|2016-04-06 01:13:19.464868
1988|1706|1|1|0|36000|0|2|1988|1|2016-04-06 01:13:24.552647
1989|1707|1|1|0|36000|0|2|1989|1|2016-04-06 01:13:29.652859
1990|1708|1|1|0|36000|0|2|1990|1|2016-04-06 01:13:34.727636
1991|1709|1|1|0|36000|0|2|1991|1|2016-04-06 01:13:39.922370
1992|1710|1|1|0|36000|0|2|1992|1|2016-04-06 01:13:45.007096
1993|1711|1|1|0|36000|0|2|1993|1|2016-04-06 01:13:50.091761
1994|1712|1|1|0|36000|0|2|1994|1|2016-04-06 01:13:55.174669
1995|1713|1|1|0|36000|0|2|1995|1|2016-04-06 01:14:00.265602
1996|1714|1|1|0|36000|0|2|1996|1|2016-04-06 01:14:05.459097
1997|1715|1|1|0|36000|0|2|1997|1|2016-04-06 01:14:10.539118
1998|1716|1|1|0|36000|0|2|1998|1|2016-04-06 01:14:15.662765
1999|1717|1|1|0|36000|0|2|1999|1|2016-04-06 01:14:20.738216
2000|1718|1|1|0|36000|0|2|2000|1|2016-04-06 01:14:25.828869
2001|1719|1|1|0|36000|0|2|2001|1|2016-04-06 01:14:30.909383
2002|1720|1|1|0|36000|0|2|2002|1|2016-04-06 01:14:36.004711
2003|1721|1|1|0|36000|0|2|2003|1|2016-04-06 01:14:41.197349
2004|1722|1|1|0|36000|0|2|2004|1|2016-04-06 01:14:46.269360
2005|1723|1|1|0|36000|0|2|2005|1|2016-04-06 01:14:51.461544
2006|1724|1|1|0|36000|0|2|2006|1|2016-04-06 01:14:56.445248
2007|1725|1|1|0|36000|0|2|2007|1|2016-04-06 01:15:01.652078
2008|1726|1|1|0|36000|0|2|2008|1|2016-04-06 01:15:06.620450
2009|1727|1|1|0|36000|0|2|2009|1|2016-04-06 01:15:11.697304
2010|1728|1|1|0|36000|0|2|2010|1|2016-04-06 01:15:16.886425
2011|1729|1|1|0|36000|0|2|2011|1|2016-04-06 01:15:22.005808
2012|1730|1|1|0|36000|0|2|2012|1|2016-04-06 01:15:27.009970
2013|1731|1|1|0|36000|0|2|2013|1|2016-04-06 01:15:32.133292
2014|1732|1|1|0|36000|0|2|2014|1|2016-04-06 01:15:37.234133
2015|1733|1|1|0|36000|0|2|2015|1|2016-04-06 01:15:42.336914
2016|1734|1|1|0|36000|0|2|2016|1|2016-04-06 01:15:47.552000
2017|1735|1|1|0|36000|0|2|2017|1|2016-04-06 01:15:52.556408
2018|1736|1|1|0|36000|0|2|2018|1|2016-04-06 01:15:57.678051
2019|1737|1|1|0|36000|0|2|2019|1|2016-04-06 01:16:02.800936
2020|1738|1|1|0|36000|0|2|2020|1|2016-04-06 01:16:07.925666
2021|1739|1|1|0|36000|0|2|2021|1|2016-04-06 01:16:12.920859
2022|1740|1|1|0|36000|0|2|2022|1|2016-04-06 01:16:18.072976
2023|1741|1|1|0|36000|0|2|2023|1|2016-04-06 01:16:23.250998
2024|1742|1|1|0|36000|0|2|2024|1|2016-04-06 01:16:28.371682
2025|1743|1|1|0|36000|0|2|2025|1|2016-04-06 01:16:33.451487
2026|1744|1|1|0|36000|0|2|2026|1|2016-04-06 01:16:38.561329
2027|1745|1|1|0|36000|0|2|2027|1|2016-04-06 01:16:43.657746
2028|1746|1|1|0|36000|0|2|2028|1|2016-04-06 01:16:48.700976
2029|1747|1|1|0|36000|0|2|2029|1|2016-04-06 01:16:53.792993
2030|1748|1|1|0|36000|0|2|2030|1|2016-04-06 01:16:58.914725
2031|1749|1|1|0|36000|0|2|2031|1|2016-04-06 01:17:04.006043
2032|1750|1|1|0|36000|0|2|2032|1|2016-04-06 01:17:09.080578
2033|1751|1|1|0|36000|0|2|2033|1|2016-04-06 01:17:14.170982
2034|1752|1|1|0|36000|0|2|2034|1|2016-04-06 01:17:19.247695
2035|1753|1|1|0|36000|0|2|2035|1|2016-04-06 01:17:24.441869
2036|1754|1|1|0|36000|0|2|2036|1|2016-04-06 01:17:29.550594
2037|1755|1|1|0|36000|0|2|2037|1|2016-04-06 01:17:34.575565
2038|1756|1|1|0|36000|0|2|2038|1|2016-04-06 01:17:39.797766
2039|1757|1|1|0|36000|0|2|2039|1|2016-04-06 01:17:44.799158
2040|1758|1|1|0|36000|0|2|2040|1|2016-04-06 01:17:49.921902
2041|1759|1|1|0|36000|0|2|2041|1|2016-04-06 01:17:55.038219
2042|1760|1|1|0|36000|0|2|2042|1|2016-04-06 01:18:00.142274
2043|1761|1|1|0|36000|0|2|2043|1|2016-04-06 01:18:05.251063
2044|1762|1|1|0|36000|0|2|2044|1|2016-04-06 01:18:10.464975
2045|1763|1|1|0|36000|0|2|2045|1|2016-04-06 01:18:15.499876
2046|1764|1|1|0|36000|0|2|2046|1|2016-04-06 01:18:20.511805
2047|1765|1|1|0|36000|0|2|2047|1|2016-04-06 01:18:25.650343
2048|1766|1|1|0|36000|0|2|2048|1|2016-04-06 01:18:30.765469
2049|1767|1|1|0|36000|0|2|2049|1|2016-04-06 01:18:35.871682
2050|1768|1|1|0|36000|0|2|2050|1|2016-04-06 01:18:40.981146
2051|1769|1|1|0|36000|0|2|2051|1|2016-04-06 01:18:46.096129
2052|1770|1|1|0|36000|0|2|2052|1|2016-04-06 01:18:51.096669
2053|1771|1|1|0|36000|0|2|2053|1|2016-04-06 01:18:56.201515
2054|1772|1|1|0|36000|0|2|2054|1|2016-04-06 01:19:01.307050
2055|1773|1|1|0|36000|0|2|2055|1|2016-04-06 01:19:06.433186
2056|1774|1|1|0|36000|0|2|2056|1|2016-04-06 01:19:11.623253
2057|1775|1|1|0|36000|0|2|2057|1|2016-04-06 01:19:16.706646
2058|1776|1|1|0|36000|0|2|2058|1|2016-04-06 01:19:21.794005
2059|1777|1|1|0|36000|0|2|2059|1|2016-04-06 01:19:26.880439
2060|1778|1|1|0|36000|0|2|2060|1|2016-04-06 01:19:31.981709
2061|1779|1|1|0|36000|0|2|2061|1|2016-04-06 01:19:37.068731
2062|1780|1|1|0|36000|0|2|2062|1|2016-04-06 01:19:42.252739
2063|1781|1|1|0|36000|0|2|2063|1|2016-04-06 01:19:47.339068
2064|1782|1|1|0|36000|0|2|2064|1|2016-04-06 01:19:52.477764
2065|1783|1|1|0|36000|0|2|2065|1|2016-04-06 01:19:57.573338
2066|1784|1|1|0|36000|0|2|2066|1|2016-04-06 01:20:02.660978
2067|1785|1|1|0|36000|0|2|2067|1|2016-04-06 01:20:07.645145
2068|1786|1|1|0|36000|0|2|2068|1|2016-04-06 01:20:12.767259
2069|1787|1|1|0|36000|0|2|2069|1|2016-04-06 01:20:17.887622
2070|1788|1|1|0|36000|0|2|2070|1|2016-04-06 01:20:22.974033
2071|1789|1|1|0|36000|0|2|2071|1|2016-04-06 01:20:28.176420
2072|1790|1|1|0|36000|0|2|2072|1|2016-04-06 01:20:33.261438
2073|1791|1|1|0|36000|0|2|2073|1|2016-04-06 01:20:38.357972
2074|1792|1|1|0|36000|0|2|2074|1|2016-04-06 01:20:43.444414
2075|1793|1|1|0|36000|0|2|2075|1|2016-04-06 01:20:48.589036
2076|1794|1|1|0|36000|0|2|2076|1|2016-04-06 01:20:53.774458
2077|1795|1|1|0|36000|0|2|2077|1|2016-04-06 01:20:58.777827
2078|1796|1|1|0|36000|0|2|2078|1|2016-04-06 01:21:04.008989
2079|1797|1|1|0|36000|0|2|2079|1|2016-04-06 01:21:09.014368
2080|1798|1|1|0|36000|0|2|2080|1|2016-04-06 01:21:14.135170
2081|1799|1|1|0|36000|0|2|2081|1|2016-04-06 01:21:19.256920
2082|1800|1|1|0|36000|0|2|2082|1|2016-04-06 01:21:24.369462
2083|1801|1|1|0|36000|0|2|2083|1|2016-04-06 01:21:29.491159
2084|1802|1|1|0|36000|0|2|2084|1|2016-04-06 01:21:34.580656
2085|1803|1|1|0|36000|0|2|2085|1|2016-04-06 01:21:39.681626
2086|1804|1|1|0|36000|0|2|2086|1|2016-04-06 01:21:44.781663
2087|1805|1|1|0|36000|0|2|2087|1|2016-04-06 01:21:49.868835
2088|1806|1|1|0|36000|0|2|2088|1|2016-04-06 01:21:54.967216
2089|1807|1|1|0|36000|0|2|2089|1|2016-04-06 01:22:00.071565
2090|1808|1|1|0|36000|0|2|2090|1|2016-04-06 01:22:05.169928
2091|1809|1|1|0|36000|0|2|2091|1|2016-04-06 01:22:10.257671
2092|1810|1|1|0|36000|0|2|2092|1|2016-04-06 01:22:15.458473
2093|1811|1|1|0|36000|0|2|2093|1|2016-04-06 01:22:20.471335
2094|1812|1|1|0|36000|0|2|2094|1|2016-04-06 01:22:25.678204
2095|1813|1|1|0|36000|0|2|2095|1|2016-04-06 01:22:30.780951
2096|1814|1|1|0|36000|0|2|2096|1|2016-04-06 01:22:35.893760
2097|1815|1|1|0|36000|0|2|2097|1|2016-04-06 01:22:41.004589
2098|1816|1|1|0|36000|0|2|2098|1|2016-04-06 01:22:46.099730
2099|1817|1|1|0|36000|0|2|2099|1|2016-04-06 01:22:51.306539
2100|1818|1|1|0|36000|0|2|2100|1|2016-04-06 01:22:56.307759
2101|1819|1|1|0|36000|0|2|2101|1|2016-04-06 01:23:01.412724
2102|1820|1|1|0|36000|0|2|2102|1|2016-04-06 01:23:06.525468
2103|1821|1|1|0|36000|0|2|2103|1|2016-04-06 01:23:11.620470
2104|1822|1|1|0|36000|0|2|2104|1|2016-04-06 01:23:16.714471
2105|1823|1|1|0|36000|0|2|2105|1|2016-04-06 01:23:21.821136
2106|1824|1|1|0|36000|0|2|2106|1|2016-04-06 01:23:26.912878
2107|1825|1|1|0|36000|0|2|2107|1|2016-04-06 01:23:32.021316
2108|1826|1|1|0|36000|0|2|2108|1|2016-04-06 01:23:37.247885
2109|1827|1|1|0|36000|0|2|2109|1|2016-04-06 01:23:42.242917
2110|1828|1|1|0|36000|0|2|2110|1|2016-04-06 01:23:47.442865
2111|1829|1|1|0|36000|0|2|2111|1|2016-04-06 01:23:52.434930
2112|1830|1|1|0|36000|0|2|2112|1|2016-04-06 01:23:57.632517
2113|1831|1|1|0|36000|0|2|2113|1|2016-04-06 01:24:02.643901
2114|1832|1|1|0|36000|0|2|2114|1|2016-04-06 01:24:07.853215
2115|1833|1|1|0|36000|0|2|2115|1|2016-04-06 01:24:12.962127
2116|1834|1|1|0|36000|0|2|2116|1|2016-04-06 01:24:18.052026
2117|1835|1|1|0|36000|0|2|2117|1|2016-04-06 01:24:23.153739
2118|1836|1|1|0|36000|0|2|2118|1|2016-04-06 01:24:28.254529
